tweet_id,date,text,like,retweet,author_id
1375462310957903876,2021-03-26T14:59:04.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,220670839
1375461538350342144,2021-03-26T14:56:00.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,4114544294
1375461468389273600,2021-03-26T14:55:43.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1283026644748271616
1375461362386698246,2021-03-26T14:55:18.000Z,RT @animatetimes: 『 #バイオハザード 』はいかがでしたか❓ 来週の #金曜ロードSHOW!は…『 #ハウルの動く城 』を放送✨詳細はコチラ💁 #金ロー#金曜ロードショー#倍賞千恵子#木村拓哉#美輪明宏#我修院達也#神木隆之介#伊崎充則…,0,47,1203834535349108736
1375461287375765511,2021-03-26T14:55:00.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1277998462919835650
1375461111554732035,2021-03-26T14:54:18.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,913734205233704960
1375460867186122756,2021-03-26T14:53:20.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,4849123467
1375460809262784517,2021-03-26T14:53:06.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,943966642358255616
1375460770989797377,2021-03-26T14:52:57.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,1016882492194750465
1375460620271640578,2021-03-26T14:52:21.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,755290212
1375460575321366530,2021-03-26T14:52:10.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,1115296435447128064
1375460550184824835,2021-03-26T14:52:04.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,4741842552
1375460520061366275,2021-03-26T14:51:57.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,749486860213202944
1375460475979190275,2021-03-26T14:51:46.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1265925531783950339
1375460430357786632,2021-03-26T14:51:36.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1318494999298764801
1375460393095626752,2021-03-26T14:51:27.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,3013143840
1375460086055723017,2021-03-26T14:50:13.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,1341239612606275584
1375459929419485188,2021-03-26T14:49:36.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,1346848621644271617
1375459901690896386,2021-03-26T14:49:30.000Z,バイオハザード1初めて見た。金ロー、人気作の2アポカリプスばかり放送してたもんね。個人的にJ.Dが一番可哀想な死に方だったな。あとレインが列車まで逃げれたのに惜しかったね。#金曜ロードSHOW#バイオハザード,1,0,1344666888991891457
1375459605774364677,2021-03-26T14:48:19.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,107049865
1375459599612977158,2021-03-26T14:48:18.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1280866954241175554
1375459577194422272,2021-03-26T14:48:12.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,1284471250442522624
1375459444729868296,2021-03-26T14:47:41.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,3107660430
1375459431727566851,2021-03-26T14:47:37.000Z,RT @sunsetblvdmovie: #金曜ロードSHOW『#バイオハザード』で主人公アリス役を演じるミラ・ジョヴォヴィッチは劇中で壮絶なアクションをいくつも魅せているが、飛び掛かってくるケルベロスに飛び蹴りを決める場面はミラ自身がスタントをこなしている😳‼️壁を伝ってキ…,0,22,840154026985455616
1375459418247024640,2021-03-26T14:47:34.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,1170533588900597760
1375459210004029442,2021-03-26T14:46:45.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,6190922
1375459106308255747,2021-03-26T14:46:20.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,2591084840
1375458899264897026,2021-03-26T14:45:31.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1231378906483052545
1375458169913180164,2021-03-26T14:42:37.000Z,RT @keizo_Onigawara: https://t.co/3qpefoPcBp #金曜ロードSHOW #バイオハザード #ゾンビ映画だから観ないとだな #うっかり観てトラウマになっている人もおる #ちなみに今日は都内の桜が満開だ #鬼瓦圭蔵 #猫好きさんと繋がりたい…,0,4,1248542667207667712
1375458096550584323,2021-03-26T14:42:19.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,1163078078089662464
1375458081023254530,2021-03-26T14:42:15.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,912261331092307969
1375458071904854016,2021-03-26T14:42:13.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,3530707392
1375458041986830343,2021-03-26T14:42:06.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1318478715974635525
1375458006549229568,2021-03-26T14:41:58.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,4333312578
1375457860331573250,2021-03-26T14:41:23.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,222744281
1375457742526185475,2021-03-26T14:40:55.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1262505584386928640
1375457642622054404,2021-03-26T14:40:31.000Z,「ルパン三世　カリオストロの城」地下の壁の文字の意味は？見どころ紹介！ #宮崎駿　#金曜ロードSHOWhttps://t.co/Zspn9vVnxr,0,0,1301680661024002048
1375457602428002305,2021-03-26T14:40:21.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1595476620
1375457250496548872,2021-03-26T14:38:57.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1289033981170577408
1375457198751449092,2021-03-26T14:38:45.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,948150971980382208
1375457184885080066,2021-03-26T14:38:42.000Z,ゾンビに残された唯一の欲が食欲じゃなくて性欲やったらラクーンシティ、今頃 いろいろとヤバいことなってるんやろな#バイオハザード#金曜ロードshow,0,0,1417470468
1375457156133097474,2021-03-26T14:38:35.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,2182480142
1375457098729840644,2021-03-26T14:38:21.000Z,RT @398Syun: もう19年前とは…金曜ロードSHOW！「バイオハザード」ご視聴ありがとうございました。マーティン・クルーズさん演じるチャド・カプラン役の日本語吹き替えを担当しておりました。この頃は何かしらと闘う作品ばっかり録ってたなぁ、懐かしい。#金曜ロ…,0,5,1888627260
1375457095617671181,2021-03-26T14:38:21.000Z,RT @sunsetblvdmovie: #金曜ロードSHOW『#バイオハザード』で主人公アリス役を演じるミラ・ジョヴォヴィッチは劇中で壮絶なアクションをいくつも魅せているが、飛び掛かってくるケルベロスに飛び蹴りを決める場面はミラ自身がスタントをこなしている😳‼️壁を伝ってキ…,0,22,1160411157787639808
1375457046737285123,2021-03-26T14:38:09.000Z,RT @Movie__Walker: ＼#金曜ロードSHOW！で『#バイオハザード』の放送が終了📺／ミラ・ジョヴォヴィッチ主演で、大ヒットゲームを実写化した『#モンスターハンター』は本日公開🍖もう一度読みたい！🔻松坂桃李＆山崎紘菜が、ミラ・ジョヴォヴィッチと熱い“モンハ…,0,20,883366173428948993
1375456975580884996,2021-03-26T14:37:52.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,868892447618646017
1375456952034099204,2021-03-26T14:37:46.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,962921023979966464
1375456893762605060,2021-03-26T14:37:32.000Z,RT @ramu_darkness: バイオハザード同時視聴してるよーー久しぶりに見ても面白いね！！【金ロー同時視聴】何度目かわからないバイオハザード【#VTuber 結月らむ】 https://t.co/qy4tMeplQ2  #バイオハザード緊急集会#金曜ロー…,0,5,1375259927212552196
1375456850607411205,2021-03-26T14:37:22.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,298470408
1375456800309321728,2021-03-26T14:37:10.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,711813259527983104
1375456795020324867,2021-03-26T14:37:09.000Z,RT @animatetimes: 『 #バイオハザード 』はいかがでしたか❓ 来週の #金曜ロードSHOW!は…『 #ハウルの動く城 』を放送✨詳細はコチラ💁 #金ロー#金曜ロードショー#倍賞千恵子#木村拓哉#美輪明宏#我修院達也#神木隆之介#伊崎充則…,0,47,1295263933
1375456794282106882,2021-03-26T14:37:09.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,3237602443
1375456730855825418,2021-03-26T14:36:54.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,958209797261688832
1375456691441913856,2021-03-26T14:36:44.000Z,RT @Movie__Walker: ＼#金曜ロードSHOW！で『#バイオハザード』の放送が終了📺／ミラ・ジョヴォヴィッチ主演で、大ヒットゲームを実写化した『#モンスターハンター』は本日公開🍖もう一度読みたい！🔻松坂桃李＆山崎紘菜が、ミラ・ジョヴォヴィッチと熱い“モンハ…,0,20,1324975391446982656
1375456657396785156,2021-03-26T14:36:36.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,883366173428948993
1375456561183645697,2021-03-26T14:36:13.000Z,#バイオハザード緊急集会 #金曜ロードショー #バイオハザード #金曜ロードSHOWオープニングの曲はあれだ「本当は怖い家庭の医学」で使われてるやつだ。Resident Evil theme - Marilyn Manson https://t.co/VTWlK66JX3 @YouTube,0,0,232463968
1375456523686531075,2021-03-26T14:36:04.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,883366173428948993
1375456517038608384,2021-03-26T14:36:03.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1277556263983943682
1375456399904284672,2021-03-26T14:35:35.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,744760071238754304
1375456393814138882,2021-03-26T14:35:33.000Z,RT @398Syun: もう19年前とは…金曜ロードSHOW！「バイオハザード」ご視聴ありがとうございました。マーティン・クルーズさん演じるチャド・カプラン役の日本語吹き替えを担当しておりました。この頃は何かしらと闘う作品ばっかり録ってたなぁ、懐かしい。#金曜ロ…,0,5,1269527190254661634
1375456364059746310,2021-03-26T14:35:26.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1079612600638267392
1375456339619573772,2021-03-26T14:35:20.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1293812742449553408
1375456328726978567,2021-03-26T14:35:18.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,1048493248480591872
1375456183671091204,2021-03-26T14:34:43.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1263790296
1375456127572303880,2021-03-26T14:34:30.000Z,RT @398Syun: もう19年前とは…金曜ロードSHOW！「バイオハザード」ご視聴ありがとうございました。マーティン・クルーズさん演じるチャド・カプラン役の日本語吹き替えを担当しておりました。この頃は何かしらと闘う作品ばっかり録ってたなぁ、懐かしい。#金曜ロ…,0,5,206042209
1375456101672476676,2021-03-26T14:34:24.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1256622133737746432
1375456076687007749,2021-03-26T14:34:18.000Z,RT @Movie__Walker: ＼#金曜ロードSHOW！で『#バイオハザード』の放送が終了📺／ミラ・ジョヴォヴィッチ主演で、大ヒットゲームを実写化した『#モンスターハンター』は本日公開🍖もう一度読みたい！🔻松坂桃李＆山崎紘菜が、ミラ・ジョヴォヴィッチと熱い“モンハ…,0,20,1068868196583661570
1375456069137272839,2021-03-26T14:34:16.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,1324975391446982656
1375456060643835906,2021-03-26T14:34:14.000Z,#バイオハザード緊急集会 #金曜ロードショー #バイオハザード #金曜ロードSHOWこの曲超好きなんだけど、マリリン・マンソンが手掛けてたのか。Marilyn Manson - Seizure of Power https://t.co/Jw6UEdlaFQ @YouTube,1,0,232463968
1375455761107578882,2021-03-26T14:33:02.000Z,もう19年前とは…金曜ロードSHOW！「バイオハザード」ご視聴ありがとうございました。マーティン・クルーズさん演じるチャド・カプラン役の日本語吹き替えを担当しておりました。この頃は何かしらと闘う作品ばっかり録ってたなぁ、懐かしい。#金曜ロードSHOW,84,5,1859381400
1375455723740532737,2021-03-26T14:32:53.000Z,バイオハザード面白かった！来週は「ハウルの動く城」#バイオハザード　#金曜ロードSHOW#ハウルの動く城　#ジブリ https://t.co/h7iiPooRnm,6,0,928622647977566208
1375455539010793477,2021-03-26T14:32:09.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,1173906993800630272
1375455473239920643,2021-03-26T14:31:54.000Z,RT @animatetimes: 『 #バイオハザード 』はいかがでしたか❓ 来週の #金曜ロードSHOW!は…『 #ハウルの動く城 』を放送✨詳細はコチラ💁 #金ロー#金曜ロードショー#倍賞千恵子#木村拓哉#美輪明宏#我修院達也#神木隆之介#伊崎充則…,0,47,2894708028
1375455454218706946,2021-03-26T14:31:49.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,2858410076
1375455439257628679,2021-03-26T14:31:46.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,2990924718
1375455415387844611,2021-03-26T14:31:40.000Z,RT @Movie__Walker: ＼#金曜ロードSHOW！で『#バイオハザード』の放送が終了📺／ミラ・ジョヴォヴィッチ主演で、大ヒットゲームを実写化した『#モンスターハンター』は本日公開🍖もう一度読みたい！🔻松坂桃李＆山崎紘菜が、ミラ・ジョヴォヴィッチと熱い“モンハ…,0,20,2606105336
1375455251931652097,2021-03-26T14:31:01.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1164688868446105600
1375455233510309891,2021-03-26T14:30:57.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,707825801119531009
1375455199435784193,2021-03-26T14:30:48.000Z,寝不足で落ちてた＃金曜ロードSHOW#バイオハザード #金ロー,0,0,547703412
1375455153415839747,2021-03-26T14:30:37.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,982477480186413056
1375455149578022916,2021-03-26T14:30:37.000Z,RT @animatetimes: 『 #バイオハザード 』はいかがでしたか❓ 来週の #金曜ロードSHOW!は…『 #ハウルの動く城 』を放送✨詳細はコチラ💁 #金ロー#金曜ロードショー#倍賞千恵子#木村拓哉#美輪明宏#我修院達也#神木隆之介#伊崎充則…,0,47,213286271
1375455120549273601,2021-03-26T14:30:30.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,1331599759853772800
1375455014680895489,2021-03-26T14:30:04.000Z,RT @Movie__Walker: ＼#金曜ロードSHOW！で『#バイオハザード』の放送が終了📺／ミラ・ジョヴォヴィッチ主演で、大ヒットゲームを実写化した『#モンスターハンター』は本日公開🍖もう一度読みたい！🔻松坂桃李＆山崎紘菜が、ミラ・ジョヴォヴィッチと熱い“モンハ…,0,20,995318235175178241
1375455013896478720,2021-03-26T14:30:04.000Z,RT @Yukidaruma_4488: 今日の金曜ロードショーは、バイオハザード‼️元祖サイコロステーキ先輩が出てきますねwww(カットされるかも) #金曜ロードSHOW #金曜ロードショー　#バイオハザード #バイオハザード25周年 https://t.co/wAe…,0,637,754527301077831680
1375454866693234690,2021-03-26T14:29:29.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,3293251317
1375454755552563203,2021-03-26T14:29:03.000Z,RT @MHMovie_JP: #金曜ロードSHOW！『#バイオハザード』ご鑑賞された皆様！／今度は映画館へ一狩りいこうぜ✊✊✊✊＼主演ミラ＆ポール監督最新作『#映画モンハン』大ヒット上映中！ハリウッドならではの超ド級スケール、ぜひ映画館で体感ください⚔️🔥…,0,118,2594189030
